MUSE_400	8	1	42065	3540	3690
MUSE_400	8	1	43535	5250	5400
MUSE_400	8	1	43540	3870	4020
MUSE_400	8	1	45352	2370	2520
MUSE_400	8	1	45433	6360	6510
MUSE_400	8	1	45571	5040	5190
MUSE_400	8	1	45574	1080	1230
MUSE_400	8	1	45575	3780	3930
MUSE_532	1	1	43541	5250	5400
MUSE_542	1	1	42066	2100	2250
MUSE_543	1	1	43534	2100	2250
MUSE_544	1	1	42067	5310	5460
MUSE_545	1	1	43539	900	1050
MUSE_546	7	1	42258	3540	3690
MUSE_546	7	1	43533	900	1050
MUSE_546	7	1	43538	3600	3750
MUSE_546	7	1	45572	2370	2520
MUSE_546	7	1	46464	6360	6510
MUSE_546	7	1	47138	1080	1230
MUSE_546	7	1	47139	3780	3930
