OT___350	2	2	41149	1950	2025	41149	4830	4905
OT___350	2	1	42616	6360	6530
OT___360	5	1	43933	6570	6680
OT___360	5	1	43934	3540	3650
OT___360	5	1	43935	3720	3830
OT___360	5	1	43936	4980	5090
OT___360	5	1	45343	4890	5010
OT___494	4	1	42802	5010	5120
OT___494	4	1	42803	2310	2420
OT___494	4	1	42936	6300	6410
OT___494	4	1	43168	6300	6410
OT___522	1	1	36480	870	990
OT___523	1	1	36482	570	720
OT___528	1	1	48396	1020	1140
OT___535	1	2	14622	2040	2160	14622	4920	5040
OT___553	2	1	26496	1035	1170
OT___553	2	1	47593	3840	3990
OT___561	1	1	46259	2430	2520
OT___563	1	1	38507	3840	4020
OT___564	1	1	14642	5130	5310
OT___568	3	1	42227	2400	2550
OT___568	3	1	42300	2400	2580
OT___568	3	1	45416	2460	2580
OT___594	1	1	42788	5010	5130
OT___604	1	1	47422	1920	2160
OT___605	1	1	47423	5070	5190
OT___607	1	1	47424	4890	5010
OT___615	1	1	46700	5100	5220
OT___617	1	1	46701	4920	5040
