MIS__352	2	1	10097	2520	2670
MIS__352	2	1	10511	2520	2670
MIS__376	2	1	15253	3960	4110
MIS__376	2	1	15196	3960	4110
MIS__513	5	1	13105	3720	3870
MIS__513	5	1	14506	2520	2670
MIS__513	5	1	15416	840	990
MIS__513	5	1	10518	840	990
MIS__513	5	1	15463	2280	2430
MIS__523	4	1	10123	5160	5310
MIS__523	4	1	14499	3960	4110
MIS__523	4	1	14471	5400	5550
MIS__523	4	1	15381	3720	3870
MIS__542	6	1	10126	2280	2430
MIS__542	6	1	14498	3960	4110
MIS__542	6	1	15415	3960	4110
MIS__542	6	1	14469	2520	2670
MIS__542	6	1	14472	3720	3870
MIS__542	6	1	15455	3960	4110
MIS__552	5	1	10128	2520	2670
MIS__552	5	1	14503	3720	3870
MIS__552	5	1	15655	2280	2430
MIS__552	5	1	12052	2280	2430
MIS__552	5	1	15456	2280	2430
MIS__564	5	1	10130	3960	4110
MIS__564	5	1	14496	3720	3870
MIS__564	5	1	15609	5160	5310
MIS__564	5	1	11721	3960	4110
MIS__564	5	1	14342	5160	5310
MIS__567	4	1	14613	3720	3870
MIS__567	4	1	15499	5160	5310
MIS__567	4	1	14572	3720	3870
MIS__567	4	1	14573	2520	2670
MIS__568	3	1	13106	1080	1230
MIS__568	3	1	13992	3960	4110
MIS__568	3	1	14498	840	990
MIS__573	4	1	10135	2520	2670
MIS__573	4	1	14504	2280	2430
MIS__573	4	1	11723	2520	2670
MIS__573	4	1	14057	2520	2670
MIS__576	5	1	13107	1080	1230
MIS__576	5	1	14764	5160	5310
MIS__576	5	1	15497	1080	1230
MIS__576	5	1	14466	1080	1230
MIS__576	5	1	15459	840	990
MIS__577	4	1	14616	2520	2670
MIS__577	4	1	15508	2280	2430
MIS__577	4	1	14574	2520	2670
MIS__577	4	1	14576	5160	5310
MIS__578	5	1	12613	2520	2670
MIS__578	5	1	15607	3720	3870
MIS__578	5	1	15608	3960	4110
MIS__578	5	1	15367	2280	2430
MIS__578	5	1	15523	3960	4110
MIS__579	2	1	15380	2280	2430
MIS__579	2	1	15464	2520	2670
MIS__581	2	1	15594	5160	5310
MIS__581	2	1	15524	2520	2670
MIS__591	2	1	15435	5400	5550
MIS__591	2	1	15520	5400	5550
MIS__592	1	1	15503	3960	4110
MIS__593	1	1	15460	2280	2430
MIS__594	1	1	15462	5160	5310
MIS__595	1	1	15521	3720	3870
