MUSE___400	11	1	42065	3540	3690
MUSE___400	11	1	43535	5250	5400
MUSE___400	11	1	43540	3870	4020
MUSE___400	11	1	45352	2370	2520
MUSE___400	11	1	45353	2370	2520
MUSE___400	11	1	45433	6360	6510
MUSE___400	11	1	45571	5040	5190
MUSE___400	11	1	45573	3870	4020
MUSE___400	11	1	45574	1080	1230
MUSE___400	11	1	45575	3780	3930
MUSE___400	11	1	48881	2370	2520
MUSE___532	1	1	43541	5250	5400
MUSE___542	1	1	42066	2100	2250
MUSE___543	1	1	43534	2100	2250
MUSE___544	1	1	42067	5310	5460
MUSE___545	1	1	43539	900	1050
MUSE___546	7	1	42258	3540	3690
MUSE___546	7	1	43533	900	1050
MUSE___546	7	1	43538	3600	3750
MUSE___546	7	1	45572	2370	2520
MUSE___546	7	1	46464	6360	6510
MUSE___546	7	1	47138	1080	1230
MUSE___546	7	1	47139	3780	3930
