PA___401	4	1	40044	2550	2715
PA___401	4	1	40045	2550	2715
PA___401	4	1	40046	900	1070
PA___401	4	1	40047	900	1070
PA___402	1	1	40048	2550	2625
PA___403	4	1	39640	2550	2715
PA___403	4	1	40005	2550	2715
PA___403	4	1	40050	1080	1260
PA___403	4	1	40051	1080	1260
PA___434	4	1	44171	3960	4130
PA___434	4	1	44176	3960	4130
PA___434	4	1	45183	5430	5595
PA___434	4	1	45184	5430	5595
PA___446	1	1	45128	3960	4130
PA___447	1	1	28450	3420	3585
PA___452	2	1	48622	2280	2450
PA___452	2	1	48623	2280	2450
PA___453	4	1	46591	5250	5415
PA___453	4	1	46592	5250	5415
PA___453	4	1	48424	2280	2450
PA___453	4	1	48426	2280	2450
PA___467	1	1	42188	2550	2715
PA___468	1	1	43753	5250	5415
PA___470	2	1	45542	5430	5595
PA___470	2	1	45543	5430	5595
PA___494	7	1	38643	2280	2450
PA___494	7	1	38644	2280	2450
PA___494	7	1	40480	3780	3945
PA___494	7	1	40481	3780	3945
PA___494	7	1	42580	2370	2535
PA___494	7	1	42581	2370	2535
PA___494	7	1	48007	1080	1250
PA___504	2	1	32021	1080	1250
PA___504	2	1	38645	1080	1250
PA___505	1	1	47318	3780	3950
PA___506	1	1	44342	1080	1250
PA___510	1	1	44952	2190	2355
PA___511	2	1	40468	2190	2355
PA___511	2	1	42345	960	1130
PA___513	1	1	40944	5070	5235
PA___515	2	1	36907	1080	1250
PA___515	2	1	40945	2040	2205
PA___520	1	1	46375	2370	2535
PA___521	1	1	34666	5250	5415
PA___522	1	1	42343	3960	4130
PA___524	2	1	40053	3960	4140
PA___524	2	1	41343	3960	4130
PA___526	1	1	44953	5430	5595
PA___527	1	1	43755	900	1070
PA___528	1	1	46095	3960	4140
PA___529	2	1	40054	3960	4140
PA___529	2	1	41344	2550	2655
PA___531	1	1	46096	3780	3950
PA___533	1	1	38437	3780	3950
PA___540	3	1	35741	3780	3950
PA___540	3	1	40470	2340	2510
PA___540	3	1	42346	900	1070
PA___541	1	1	49196	900	1050
PA___542	2	1	40927	2280	2450
PA___542	2	1	43756	900	1070
PA___544	2	1	42347	900	1070
PA___544	2	1	46535	5250	5415
PA___545	1	1	33846	720	810
PA___550	2	1	37189	2550	2715
PA___550	2	2	38646	780	950	38646	3660	3830
PA___552	1	1	37188	5430	5595
PA___553	1	1	38219	3960	4130
PA___554	1	1	40946	2370	2535
PA___561	1	1	40203	3960	4130
PA___562	2	1	39663	3780	3945
PA___562	2	1	46097	3780	3950
PA___563	1	1	44020	1080	1250
PA___567	1	1	39442	1020	1170
PA___572	1	1	40250	3960	4130
PA___573	2	1	40204	3960	4140
PA___573	2	1	41345	3960	4130
PA___590	2	1	23325	5430	5595
PA___590	2	1	25082	1080	1260
PA___591	2	1	40205	6720	6830
PA___591	2	1	40471	6720	6840
PA___594	2	1	41497	5070	5235
PA___594	2	1	46098	3780	3950
