EDPS___104	1	2	33410	2100	2175	33410	4980	5055
EDPS___412	2	1	35441	2460	2640
EDPS___412	2	1	36766	2460	2640
EDPS___415	2	1	43673	1020	1200
EDPS___415	2	1	48717	1020	1200
EDPS___453	2	1	48715	5340	5520
EDPS___453	2	1	48716	5340	5520
EDPS___480	1	1	38599	5340	5520
EDPS___500	1	1	32288	2460	2640
EDPS___502	2	1	38624	1020	1200
EDPS___502	2	1	48058	3900	4080
EDPS___505	1	1	37274	2460	2640
EDPS___506	1	1	46632	5340	5520
EDPS___510	1	1	37275	1020	1200
EDPS___515	1	1	43674	3900	4080
EDPS___517	1	1	42805	2460	2640
EDPS___518	1	1	43022	3900	4080
EDPS___519	1	1	43675	2460	2640
EDPS___520	1	1	47574	1020	1200
EDPS___530	3	1	44963	5340	5520
EDPS___530	3	1	45005	2460	2640
EDPS___530	3	1	46399	2460	2640
EDPS___543	1	1	41399	2460	2640
EDPS___544	1	1	38973	2460	2640
EDPS___548	1	1	36215	3900	4080
EDPS___549	1	1	40148	3900	4080
EDPS___550	1	1	28227	5340	5520
EDPS___552	1	1	30414	2460	2640
EDPS___553	2	1	37391	1020	1200
EDPS___553	2	1	39871	5340	5520
EDPS___555	1	1	36531	5340	5520
EDPS___556	1	1	30415	1020	1200
EDPS___558	1	1	35443	5340	5520
EDPS___563	1	1	48719	3900	4080
EDPS___565	1	1	42136	1020	1200
EDPS___571	2	1	28379	3900	4080
EDPS___571	2	1	37085	1020	1200
EDPS___572	1	1	45980	3900	4080
EDPS___579	1	1	33206	1020	1200
EDPS___582	1	1	35444	2460	2640
EDPS___586	2	1	28384	3900	4080
EDPS___586	2	1	36725	3900	4080
EDPS___588	1	1	28385	1020	1200
EDPS___589	1	1	44074	5370	5550
EDPS___590	1	1	48055	5340	5520
EDPS___594	3	1	37969	2460	2640
EDPS___594	3	1	40555	1020	1200
EDPS___594	3	1	43671	5340	5520
