DLG___120	24	1	40972	3420	3530
DLG___120	24	1	40973	780	890
DLG___120	24	1	40974	780	890
DLG___120	24	1	40975	2280	2390
DLG___120	24	1	40976	3660	3770
DLG___120	24	1	40977	3780	3890
DLG___120	24	1	40978	6420	6530
DLG___120	24	1	40979	3780	3890
DLG___120	24	1	40980	3780	3890
DLG___120	24	1	40981	2280	2390
DLG___120	24	1	40982	3660	3770
DLG___120	24	1	40984	3420	3530
DLG___120	24	1	41443	540	650
DLG___120	24	1	41444	780	890
DLG___120	24	1	41445	900	1010
DLG___120	24	1	41446	6300	6410
DLG___120	24	1	41447	780	890
DLG___120	24	1	41448	3420	3530
DLG___120	24	1	41449	3660	3770
DLG___120	24	1	41450	900	1010
DLG___120	24	1	41451	3780	3890
DLG___120	24	1	41452	660	770
DLG___120	24	1	41454	780	890
DLG___120	24	1	41455	2220	2330
