CI___401	2	1	38614	2220	2390
CI___401	2	1	38616	1980	2150
CI___402	3	1	37971	2220	2390
CI___402	3	1	42136	1980	2150
CI___402	3	1	45182	780	950
CI___403	2	1	39321	1980	2150
CI___403	2	1	43442	2220	2390
CI___404	4	1	38617	780	950
CI___404	4	1	38618	1980	2150
CI___404	4	1	38619	2220	2390
CI___404	4	1	46620	540	710
CI___405	4	1	38634	2220	2390
CI___405	4	1	38635	1980	2150
CI___405	4	1	38636	780	950
CI___405	4	1	41809	540	710
CI___406	4	1	38693	540	710
CI___406	4	1	38694	2220	2390
CI___406	4	1	38695	1980	2150
CI___406	4	1	47395	780	950
CI___410	1	1	28194	2460	2640
CI___412	1	1	33671	5340	5520
CI___413	1	1	37603	1020	1200
CI___414	2	1	28056	5340	5520
CI___414	2	1	28202	1020	1200
CI___430	1	1	42061	3900	4080
CI___450	1	1	28203	1020	1200
CI___452	1	1	40277	2460	2640
CI___470	2	1	41355	540	710
CI___470	2	1	48520	780	950
CI___472	1	1	28206	2460	2640
CI___475	1	1	40111	5340	5520
CI___481	1	1	33682	5340	5520
CI___482	2	1	28210	3900	4080
CI___482	2	1	47399	2460	2640
CI___484	1	1	30772	1020	1200
CI___503	1	1	35477	3900	4080
CI___504	2	1	28070	5340	5520
CI___504	2	1	37174	1020	1200
CI___505	1	1	37175	1020	1200
CI___509	1	1	45003	2460	2640
CI___516	1	1	38717	5340	5520
CI___517	1	1	48070	2460	2640
CI___518	1	1	37176	3900	4080
CI___519	1	1	46031	3900	4080
CI___520	1	1	41552	3900	4080
CI___525	1	1	28224	3900	4080
CI___527	2	1	36200	1020	1200
CI___527	2	1	41502	3900	4080
CI___531	1	1	40113	1020	1200
CI___534	1	1	42554	5340	5520
CI___535	1	1	35479	3900	4080
CI___540	1	1	28229	1020	1200
CI___542	1	1	38612	1020	1200
CI___549	1	1	39764	3900	4080
CI___551	1	1	34295	1020	1200
CI___552	1	1	42060	3900	4080
CI___556	1	1	28234	2460	2640
CI___557	1	1	42259	2460	2640
CI___562	1	1	36449	3900	4080
CI___566	1	1	41353	3900	4080
CI___567	1	1	38878	5340	5520
CI___570	1	1	43443	5340	5520
CI___573	1	1	41354	5340	5520
CI___574	1	1	28237	3900	4080
CI___575	1	1	33673	1020	1200
CI___577	1	1	38613	5340	5520
CI___581	1	1	39880	2460	2640
CI___582	1	1	35437	2460	2640
CI___585	2	1	41394	3900	4080
CI___585	2	1	41395	5340	5520
CI___586	2	1	37317	5340	5520
CI___586	2	1	43446	1020	1200
CI___589	1	1	39881	5340	5520
CI___594	1	1	37623	5340	5520
