SPAN_103	37	3	25677	660	710	25677	3540	3590	25677	6420	6470
SPAN_103	37	3	25679	720	770	25679	3600	3650	25679	6480	6530
SPAN_103	37	3	25680	660	710	25680	3540	3590	25680	6420	6470
SPAN_103	37	3	25682	480	530	25682	3360	3410	25682	6240	6290
SPAN_103	37	3	27330	480	530	27330	3360	3410	27330	6240	6290
SPAN_103	37	3	27404	960	1010	27404	3840	3890	27404	6720	6770
SPAN_103	37	3	29142	480	530	29142	3360	3410	29142	6240	6290
SPAN_103	37	3	29229	780	830	29229	3660	3710	29229	6540	6590
SPAN_103	37	3	30559	540	590	30559	3420	3470	30559	6300	6350
SPAN_103	37	3	30560	540	590	30560	3420	3470	30560	6300	6350
SPAN_103	37	3	30840	660	710	30840	3540	3590	30840	6420	6470
SPAN_103	37	3	30931	600	650	30931	3480	3530	30931	6360	6410
SPAN_103	37	3	30985	660	710	30985	3540	3590	30985	6420	6470
SPAN_103	37	3	32240	900	950	32240	3780	3830	32240	6660	6710
SPAN_103	37	3	32241	780	830	32241	3660	3710	32241	6540	6590
SPAN_103	37	3	38927	720	770	38927	3600	3650	38927	6480	6530
SPAN_103	37	3	38928	540	590	38928	3420	3470	38928	6300	6350
SPAN_103	37	3	38940	660	710	38940	3540	3590	38940	6420	6470
SPAN_104	39	3	13067	780	830	13067	3660	3710	13067	6540	6590
SPAN_104	39	3	13081	720	770	13081	3600	3650	13081	6480	6530
SPAN_104	39	3	13083	660	710	13083	3540	3590	13083	6420	6470
SPAN_104	39	3	13085	480	530	13085	3360	3410	13085	6240	6290
SPAN_104	39	3	13087	900	950	13087	3780	3830	13087	6660	6710
SPAN_104	39	3	13089	660	710	13089	3540	3590	13089	6420	6470
SPAN_104	39	3	13091	780	830	13091	3660	3710	13091	6540	6590
SPAN_104	39	3	13094	1020	1070	13094	3900	3950	13094	6780	6830
SPAN_104	39	3	13097	900	950	13097	3780	3830	13097	6660	6710
SPAN_104	39	3	13102	720	770	13102	3600	3650	13102	6480	6530
SPAN_104	39	3	13107	540	590	13107	3420	3470	13107	6300	6350
SPAN_104	39	3	13109	600	650	13109	3480	3530	13109	6360	6410
SPAN_104	39	3	13111	600	650	13111	3480	3530	13111	6360	6410
SPAN_104	39	3	13112	480	530	13112	3360	3410	13112	6240	6290
SPAN_104	39	3	15267	660	710	15267	3540	3590	15267	6420	6470
SPAN_104	39	3	15268	840	890	15268	3720	3770	15268	6600	6650
SPAN_104	39	3	15270	720	770	15270	3600	3650	15270	6480	6530
SPAN_104	39	3	15275	840	890	15275	3720	3770	15275	6600	6650
SPAN_104	39	3	15276	780	830	15276	3660	3710	15276	6540	6590
SPAN_104	39	3	15277	600	650	15277	3480	3530	15277	6360	6410
SPAN_104	39	3	15280	660	710	15280	3540	3590	15280	6420	6470
SPAN_104	39	3	15281	540	590	15281	3420	3470	15281	6300	6350
SPAN_104	39	3	15284	780	830	15284	3660	3710	15284	6540	6590
SPAN_104	39	3	21694	660	710	21694	3540	3590	21694	6420	6470
SPAN_104	39	3	23157	540	590	23157	3420	3470	23157	6300	6350
SPAN_104	39	3	23159	720	770	23159	3600	3650	23159	6480	6530
SPAN_104	39	3	23160	840	890	23160	3720	3770	23160	6600	6650
SPAN_104	39	3	23161	840	890	23161	3720	3770	23161	6600	6650
SPAN_104	39	3	23397	540	590	23397	3420	3470	23397	6300	6350
SPAN_104	39	3	25882	900	950	25882	3780	3830	25882	6660	6710
SPAN_104	39	3	27188	480	530	27188	3360	3410	27188	6240	6290
SPAN_104	39	3	27355	780	830	27355	3660	3710	27355	6540	6590
SPAN_104	39	3	27405	720	770	27405	3600	3650	27405	6480	6530
SPAN_104	39	3	29403	720	770	29403	3600	3650	29403	6480	6530
SPAN_104	39	3	30561	600	650	30561	3480	3530	30561	6360	6410
SPAN_104	39	3	30562	1080	1130	30562	3960	4010	30562	6840	6890
SPAN_104	39	3	33199	600	650	33199	3480	3530	33199	6360	6410
SPAN_104	39	3	33202	600	650	33202	3480	3530	33202	6360	6410
SPAN_104	39	3	34003	900	950	34003	3780	3830	34003	6660	6710
SPAN_113	21	3	13117	480	530	13117	3360	3410	13117	6240	6290
SPAN_113	21	3	13301	840	890	13301	3720	3770	13301	6600	6650
SPAN_113	21	3	15288	480	530	15288	3360	3410	15288	6240	6290
SPAN_113	21	3	15289	600	650	15289	3480	3530	15289	6360	6410
SPAN_113	21	3	25855	540	590	25855	3420	3470	25855	6300	6350
SPAN_113	21	3	28561	540	590	28561	3420	3470	28561	6300	6350
SPAN_113	21	3	38447	840	890	38447	3720	3770	38447	6600	6650
SPAN_113	21	3	38524	660	710	38524	3540	3590	38524	6420	6470
SPAN_113	21	3	40011	780	830	40011	3660	3710	40011	6540	6590
SPAN_113	21	3	40358	780	830	40358	3660	3710	40358	6540	6590
SPAN_113	21	3	40670	660	710	40670	3540	3590	40670	6420	6470
SPAN_113	21	3	41686	600	650	41686	3480	3530	41686	6360	6410
SPAN_113	21	3	41688	540	590	41688	3420	3470	41688	6300	6350
SPAN_113	21	3	41787	900	950	41787	3780	3830	41787	6660	6710
SPAN_113	21	3	41789	540	590	41789	3420	3470	41789	6300	6350
